Country,Library,LC Class,1 Holding,2 Holdings,3 Holdings,4 Holdings,5 Holdings,6 Holdings,7 Holdings,8 Holdings,9 Holdings,10 Holdings,11 Holdings,12 Holdings,13 Holdings,14 Holdings,15 Holdings
Peru,MNU,Q,0,1,3,3,2,1,0,0,0,0,0,0,0,0,0
Peru,MNU,R,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,MNU,S,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Peru,MNU,T,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
Peru,MNU,U,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Peru,MNU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,MNU,Z,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
Peru,LDL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,P,0,0,1,1,3,5,0,1,4,1,2,0,0,0,0
Peru,LDL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,LDL,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,GZM,A,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,GZM,B,5,13,14,12,12,9,5,2,0,1,0,0,0,0,0
Peru,GZM,C,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0
Peru,GZM,D,2,2,3,0,0,2,0,0,0,0,0,0,0,0,0
Peru,GZM,E,0,5,0,1,0,2,1,0,0,0,0,0,0,0,0
Peru,GZM,F,92,128,146,143,130,69,37,21,15,4,2,0,0,0,0
Peru,GZM,G,10,15,19,9,4,7,2,2,0,1,0,0,0,0,0
Peru,GZM,H,109,97,83,78,46,22,6,6,3,1,1,0,0,0,0
Peru,GZM,J,12,19,17,17,11,6,6,0,0,0,0,0,0,0,0
Peru,GZM,K,28,13,5,7,2,1,1,0,0,0,0,0,0,0,0
Peru,GZM,L,18,20,22,6,4,2,0,0,0,0,0,0,0,0,0
Peru,GZM,M,5,6,6,3,2,2,0,2,0,0,0,0,0,0,0
Peru,GZM,N,11,7,5,6,9,3,1,0,0,0,0,0,0,0,0
Peru,GZM,P,581,344,283,162,130,93,41,17,16,4,2,0,0,0,0
Peru,GZM,Q,6,7,4,3,3,1,0,0,0,0,0,0,0,0,0
Peru,GZM,R,7,7,2,3,0,0,0,0,0,0,0,0,0,0,0
Peru,GZM,S,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0
Peru,GZM,T,7,5,9,4,0,0,0,0,0,0,0,0,0,0,0
Peru,GZM,U,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Peru,GZM,V,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Peru,GZM,Z,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,B,19,11,11,7,6,4,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,C,7,4,3,2,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,D,1,0,3,5,2,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,E,2,3,1,4,1,1,0,0,1,0,0,0,0,0,0
Puerto Rico,IUL,F,77,65,50,64,27,22,4,3,1,1,0,0,0,0,0
Puerto Rico,IUL,G,15,11,9,4,2,1,0,1,0,0,0,0,0,0,0
Puerto Rico,IUL,H,30,16,25,21,10,5,1,0,0,0,0,0,0,1,0
Puerto Rico,IUL,J,14,12,6,8,2,0,1,0,0,0,0,0,0,0,0
Puerto Rico,IUL,K,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,L,11,5,4,4,2,1,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,M,3,1,2,3,3,1,1,0,0,0,0,0,0,0,0
Puerto Rico,IUL,N,21,9,10,6,0,0,1,1,0,0,0,0,0,0,0
Puerto Rico,IUL,P,336,193,161,141,103,60,28,13,12,5,1,3,2,0,0
Puerto Rico,IUL,Q,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,S,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,T,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,IUL,U,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,V,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IUL,Z,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,B,1,2,2,0,3,4,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,D,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,E,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Puerto Rico,EEM,F,6,4,4,7,9,8,3,3,1,1,0,0,0,0,0
Puerto Rico,EEM,G,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,H,9,4,2,2,2,3,1,0,0,0,0,0,0,1,0
Puerto Rico,EEM,J,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Puerto Rico,EEM,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,L,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,M,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0
Puerto Rico,EEM,N,7,5,2,2,1,0,2,1,0,0,0,0,0,0,0
Puerto Rico,EEM,P,28,13,20,15,23,29,15,4,8,4,2,3,2,0,0
Puerto Rico,EEM,Q,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,R,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,T,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Puerto Rico,EEM,U,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EEM,Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Puerto Rico,INU,F,1,0,1,2,1,4,2,2,1,1,0,0,0,0,0
Puerto Rico,INU,G,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,H,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Puerto Rico,INU,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,M,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,N,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Puerto Rico,INU,P,0,2,6,7,8,11,11,4,8,2,2,3,1,0,0
Puerto Rico,INU,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,INU,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,INU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Puerto Rico,OSU,F,2,0,1,1,1,1,2,2,0,0,0,0,0,0,0
Puerto Rico,OSU,G,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,H,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Puerto Rico,OSU,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,L,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,N,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
Puerto Rico,OSU,P,1,1,2,1,4,3,13,3,2,2,1,1,2,0,0
Puerto Rico,OSU,Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,T,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,OSU,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Puerto Rico,UPM,F,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0
Puerto Rico,UPM,G,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,UPM,H,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Puerto Rico,UPM,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,M,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Puerto Rico,UPM,N,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,P,1,2,3,7,7,10,8,5,7,2,0,3,2,0,0
Puerto Rico,UPM,Q,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,UPM,T,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UPM,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,F,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
Puerto Rico,IPL,G,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,IPL,H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,M,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Puerto Rico,IPL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,P,0,1,5,6,6,6,5,6,7,4,2,3,2,0,0
Puerto Rico,IPL,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,IPL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,IPL,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,B,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,F,1,1,2,3,1,3,0,1,0,0,0,0,0,0,0
Puerto Rico,NJR,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,H,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0
Puerto Rico,NJR,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,L,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,M,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,N,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,P,5,2,5,6,5,9,2,1,3,1,0,0,1,0,0
Puerto Rico,NJR,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,R,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NJR,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,B,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,C,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,E,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,F,8,12,9,9,8,13,4,1,1,1,0,0,0,0,0
Puerto Rico,CGU,G,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,H,2,5,2,3,1,5,1,0,0,0,0,0,0,1,0
Puerto Rico,CGU,J,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0
Puerto Rico,CGU,K,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,L,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,M,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,N,15,8,6,4,1,0,2,1,0,0,0,0,0,0,0
Puerto Rico,CGU,P,22,59,49,78,80,41,21,9,8,4,2,3,2,0,0
Puerto Rico,CGU,Q,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,R,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,T,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Puerto Rico,CGU,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,CGU,Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,B,4,7,7,6,4,4,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,C,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,D,0,1,2,5,2,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,E,1,0,1,4,1,1,0,0,1,0,0,0,0,0,0
Puerto Rico,UIU,F,11,9,35,55,25,20,3,4,1,1,0,0,0,0,0
Puerto Rico,UIU,G,23,10,5,4,2,1,0,1,0,0,0,0,0,0,0
Puerto Rico,UIU,H,5,7,21,20,8,6,1,0,0,0,0,0,0,1,0
Puerto Rico,UIU,J,1,3,4,6,1,0,1,0,0,0,0,0,0,0,0
Puerto Rico,UIU,K,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,L,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,M,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,N,2,2,7,4,0,0,1,1,0,0,0,0,0,0,0
Puerto Rico,UIU,P,11,39,79,106,84,54,25,12,13,5,2,2,2,0,0
Puerto Rico,UIU,Q,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,R,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,S,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,UIU,T,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,UIU,U,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,V,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UIU,Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,B,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,F,1,1,0,0,1,5,4,2,1,1,0,0,0,0,0
Puerto Rico,NUI,G,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Puerto Rico,NUI,H,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Puerto Rico,NUI,J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,M,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
Puerto Rico,NUI,N,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
Puerto Rico,NUI,P,9,9,17,17,26,14,20,12,13,4,2,3,2,0,0
Puerto Rico,NUI,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,NUI,T,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Puerto Rico,NUI,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,NUI,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,F,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,UMC,H,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Puerto Rico,UMC,J,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,N,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Puerto Rico,UMC,P,1,1,0,0,0,4,1,3,1,1,1,2,2,0,0
Puerto Rico,UMC,Q,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,UMC,T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,UMC,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,B,0,6,3,5,3,4,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,C,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,D,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,E,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0
Puerto Rico,EYM,F,10,27,32,55,24,18,5,4,1,1,0,0,0,0,0
Puerto Rico,EYM,G,3,0,3,5,2,1,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,H,5,8,18,19,10,4,1,0,0,0,0,0,0,1,0
Puerto Rico,EYM,J,1,3,2,8,2,0,1,0,0,0,0,0,0,0,0
Puerto Rico,EYM,K,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,L,4,2,1,3,2,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,M,2,1,2,3,3,1,1,0,0,0,0,0,0,0,0
Puerto Rico,EYM,N,3,3,4,4,1,0,1,1,0,0,0,0,0,0,0
Puerto Rico,EYM,P,21,63,95,103,76,54,24,10,12,5,2,3,1,0,0
Puerto Rico,EYM,Q,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,R,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,T,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Puerto Rico,EYM,U,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,EYM,Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,B,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,D,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,E,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
Puerto Rico,MNU,F,7,11,10,22,14,14,2,3,1,1,0,0,0,0,0
Puerto Rico,MNU,G,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0
Puerto Rico,MNU,H,7,9,11,11,8,3,0,0,0,0,0,0,0,1,0
Puerto Rico,MNU,J,1,7,4,1,1,0,1,0,0,0,0,0,0,0,0
Puerto Rico,MNU,K,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,L,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,M,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,N,2,2,4,1,1,0,1,1,0,0,0,0,0,0,0
Puerto Rico,MNU,P,3,14,17,17,22,29,11,8,9,5,2,2,2,0,0
Puerto Rico,MNU,Q,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,R,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,MNU,S,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Puerto Rico,MNU,T,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
